State,Bank,BankState,Term,NoEmp,NewExist,CreateJob,UrbanRural,RevLineCr,LowDoc,Sector,IsFranchise,clean_DisbursementGross,MIS_Status,clean_GrAppv
CA,SUCCESS CAP. EXPANSION & DEVEL,CA,240,28,0,11,0,0,0,0,0,156000.0,1,156000.0
CA,SUCCESS CAP. EXPANSION & DEVEL,CA,240,12,0,12,1,0,0,44,0,167000.0,1,167000.0
CA,CALIFORNIA BANK & TRUST,CA,84,2,0,0,1,1,0,44,0,95309.0,1,50000.0
CA,WESTAMERICA BANK,CA,300,2,0,0,0,0,0,0,0,350000.0,1,350000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,14,2,0,0,1,1,0,44,0,21735.0,0,10000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,84,1,0,1,2,1,0,81,0,17865.0,1,15000.0
CA,NORTH VALLEY BANK,CA,123,3,0,0,0,0,1,44,0,100000.0,1,100000.0
CA,NORTH VALLEY BANK,CA,306,10,0,0,0,0,0,54,0,437000.0,1,437000.0
CA,UMPQUA BANK,CA,84,4,0,0,0,0,1,44,1,60000.0,1,60000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,240,5,0,0,0,0,0,62,0,184000.0,1,184000.0
CA,SBA - EDF ENFORCEMENT ACTION,CO,300,30,0,0,0,0,0,0,0,380000.0,1,380000.0
CA,WELLS FARGO BANK NATL ASSOC,CA,36,6,0,2,1,1,0,48,0,14033.0,1,10000.0
CA,U.S. BANK NATIONAL ASSOCIATION,OH,84,2,0,0,1,1,0,54,0,25000.0,1,25000.0
CA,BANK OF AMERICA NATL ASSOC,NC,69,2,1,0,1,1,0,48,0,30000.0,0,30000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,84,1,0,1,1,1,0,42,0,261209.0,1,80000.0
CA,ZIONS FIRST NATIONAL BANK,UT,120,4,0,0,0,0,0,0,0,130000.0,1,130000.0
CA,U.S. BANK NATIONAL ASSOCIATION,OH,84,1,0,0,1,1,0,23,0,46548.0,1,30000.0
CA,UMPQUA BANK,CA,84,2,1,0,0,0,0,0,0,37000.0,1,37000.0
CA,NORTH VALLEY BANK,CA,121,14,0,0,1,0,0,42,0,1871000.0,1,1871000.0
CA,COMERICA BANK,TX,120,5,0,0,0,0,0,0,0,120000.0,1,120000.0
CA,FIRST NORTHERN BANK OF DIXON,CA,120,1,0,0,0,0,0,0,0,295000.0,1,295000.0
CA,GE CAP. SMALL BUS. FINAN CORP,TX,300,5,0,0,0,0,0,62,0,401600.0,1,401600.0
CA,WELLS FARGO BANK NATL ASSOC,SD,76,1,0,0,1,1,0,44,0,97464.0,1,60000.0
CA,JPMORGAN CHASE BANK NATL ASSOC,IL,69,10,0,15,2,1,0,72,0,60017.0,0,30000.0
CA,JPMORGAN CHASE BANK NATL ASSOC,IL,84,3,1,9,1,0,0,81,0,101100.0,1,101100.0
CA,GREATER SACRAMENTO CERT. DEVEL,CA,240,9,0,6,0,0,0,56,0,209000.0,1,209000.0
CA,SBA - EDF ENFORCEMENT ACTION,CO,240,5,0,3,1,0,0,0,0,198000.0,1,198000.0
CA,BANK OF THE WEST,CA,300,4,0,0,0,0,0,0,0,125000.0,1,125000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,288,2,0,0,0,0,0,0,0,200000.0,1,200000.0
CA,BANK OF AMERICA NATL ASSOC,NC,37,1,0,1,1,1,0,81,0,36250.0,0,16500.0
CA,BANK OF THE WEST,CA,300,1,1,0,0,0,0,62,0,78000.0,1,78000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,120,6,0,0,0,0,0,62,0,197000.0,1,197000.0
CA,BANK OF AMERICA NATL ASSOC,NC,86,3,1,0,0,0,0,54,0,75000.0,1,75000.0
CA,BANK OF THE WEST,CA,300,10,0,0,0,0,0,54,0,90000.0,1,90000.0
CA,FIRST-CITIZENS BK & TR CO,NC,300,4,0,0,1,0,0,44,0,810000.0,1,810000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,120,1,0,0,0,0,1,81,0,97000.0,1,97000.0
CA,AMERICANWEST BANK,CA,18,6,0,0,0,0,1,0,0,25000.0,0,25000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,1,0,0,1,1,0,31,0,11250.0,1,10000.0
HI,HEDCO LOCAL DEVEL CORP,HI,240,50,0,52,1,0,0,23,0,414000.0,1,414000.0
HI,"AMERICAN SAVINGS BANK, FSB",HI,93,6,0,0,0,0,0,44,0,100000.0,1,100000.0
HI,"AMERICAN SAVINGS BANK, FSB",HI,36,4,0,0,2,0,0,44,0,30000.0,1,43000.0
HI,"AMERICAN SAVINGS BANK, FSB",HI,25,4,1,0,2,1,0,23,0,209744.0,0,75000.0
HI,CENTRAL PACIFIC BANK,HI,76,1,0,0,0,0,0,62,0,50000.0,1,50000.0
HI,HAWAII NATIONAL BANK,HI,60,3,0,0,0,0,0,62,0,40000.0,1,40000.0
HI,UMPQUA BANK,OR,38,4,0,0,1,0,0,44,0,25000.0,0,25000.0
HI,HEDCO LOCAL DEVEL CORP,HI,240,20,0,2,0,0,0,23,0,229000.0,1,229000.0
HI,CENTRAL PACIFIC BANK,HI,84,31,0,0,1,0,0,23,0,160000.0,1,160000.0
HI,FIRST HAWAIIAN BANK,HI,3,5,1,7,1,1,0,23,0,443669.0,0,250000.0
HI,CENTRAL PACIFIC BANK,HI,35,1,1,0,1,1,0,62,0,30000.0,1,30000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,36,1,0,0,1,1,0,23,0,58245.0,0,25000.0
OR,ALBINA COMMUNITY BANK,OR,78,3,0,2,1,0,0,23,0,17542.0,1,35000.0
OR,PACIFIC CONTINENTAL BANK,OR,120,1,1,3,2,0,0,62,0,180000.0,1,180000.0
OR,WELLS FARGO BANK NATL ASSOC,CA,84,6,0,0,1,1,0,31,0,20000.0,1,20000.0
OR,COLUMBIA STATE BANK,OR,120,3,0,0,1,0,0,48,0,180000.0,1,180000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,84,3,0,0,1,1,0,44,0,69693.0,1,25000.0
OR,FIRST-CITIZENS BK & TR CO,NC,120,4,1,0,1,0,0,44,0,76000.0,1,76000.0
OR,COLUMBIA STATE BANK,OR,48,5,1,0,0,0,1,0,0,8085.0,1,8465.0
OR,NORTHWEST SMALL BUS. FINAN COR,OR,240,22,0,7,0,0,0,44,0,215000.0,1,215000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,60,4,1,6,1,0,0,44,0,17200.0,1,17200.0
OR,WELLS FARGO BANK NATL ASSOC,CA,87,21,0,0,2,0,0,44,0,238200.0,1,238200.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,60,6,0,0,0,0,0,44,0,40000.0,1,40000.0
OR,COLUMBIA STATE BANK,OR,300,1,0,0,0,0,0,44,0,72000.0,1,72000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,84,5,1,0,1,1,0,81,0,28509.0,1,20000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,84,7,0,0,2,1,0,44,0,38266.0,1,25000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,59,2,1,0,1,1,0,0,0,25795.0,0,15000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,22,1,0,0,1,1,0,54,0,88809.0,0,25000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,84,3,0,0,1,1,0,23,0,10000.0,1,10000.0
OR,GE CAP. SMALL BUS. FINAN CORP,TX,120,12,0,0,0,0,0,81,0,240000.0,1,240000.0
OR,JPMORGAN CHASE BANK NATL ASSOC,IL,84,4,0,0,2,1,0,31,0,37399.0,1,10000.0
OR,"SUPERIOR FINANCIAL GROUP, LLC",CA,93,1,0,1,1,0,0,54,0,12500.0,0,12500.0
OR,KEYBANK NATIONAL ASSOCIATION,OR,84,49,0,0,0,0,0,44,0,100000.0,1,100000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,84,5,0,0,1,1,0,81,0,20979.0,1,16000.0
OR,EVERGREEN BUSINESS CAPITAL,WA,240,42,0,3,1,0,0,62,0,987000.0,1,987000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OR,84,1,0,0,0,0,0,0,0,25000.0,1,25000.0
OR,PACIFIC CONTINENTAL BANK,OR,200,10,0,0,0,0,0,72,0,981897.0,1,1000000.0
OR,CAPITAL ONE NATL ASSOC,VA,65,1,0,0,1,0,0,23,0,50000.0,0,50000.0
OR,WELLS FARGO BANK NATL ASSOC,SD,54,2,0,0,1,1,0,54,0,46916.0,1,10000.0
OR,U.S. BANK NATIONAL ASSOCIATION,OH,84,4,0,0,1,1,0,23,0,15776.0,1,10000.0
OR,JPMORGAN CHASE BANK NATL ASSOC,IL,42,1,0,0,1,1,0,44,0,54163.0,0,21000.0
OR,CASCADES W. FINAN SERVICES INC,OR,240,6,1,6,0,0,0,0,0,191000.0,1,191000.0
OR,COMPASS BANK,CA,72,3,0,0,0,0,1,0,0,40000.0,0,40000.0
OR,CAPITAL ONE NATL ASSOC,VA,51,2,0,0,1,0,0,54,0,25000.0,0,25000.0
OR,"BUSINESS LOAN CENTER, LLC",KS,300,1,0,0,2,0,0,72,0,315000.0,1,315000.0
OR,PEOPLE'S BANK OF COMMERCE,OR,60,25,0,0,1,0,0,31,0,25000.0,1,25000.0
OR,PEOPLE'S BANK OF COMMERCE,OR,84,10,1,0,1,0,0,0,0,48000.0,1,48000.0
OR,AMERICANWEST BANK,OR,84,3,0,0,0,0,0,0,1,155000.0,1,155000.0
OR,JPMORGAN CHASE BANK NATL ASSOC,OR,180,220,0,0,0,0,0,31,0,160000.0,1,160000.0
CA,BANK OF AMERICA NATL ASSOC,NC,21,14,1,3,1,1,0,56,0,111511.0,0,50000.0
CA,COMMUNITY BANK,CA,240,2,0,0,1,0,0,42,0,175000.0,1,175000.0
CA,CALIFORNIA BANK & TRUST,CA,21,4,0,4,1,1,0,54,0,265249.0,0,50000.0
CA,"CITIBANK, N.A.",SD,60,8,0,0,1,1,0,54,0,50000.0,1,50000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,83,2,0,0,1,1,0,44,0,183735.0,1,60000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,1,1,2,1,0,0,54,0,9900.0,1,9900.0
CA,LOANS FROM OLD CLOSED LENDERS,DC,240,2,0,0,0,0,0,0,0,860000.0,1,860000.0
CA,SOUTHLAND ECONOMIC DEVEL CORP,CA,240,50,0,18,0,0,0,31,0,536000.0,1,536000.0
CA,CDC SMALL BUS. FINAN CORP,CA,240,165,0,30,0,0,0,23,0,68000.0,1,68000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,20,7,0,0,0,0,0,23,0,80000.0,1,80000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,51,2,0,3,1,1,0,51,0,31991.0,0,15000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,3,1,0,1,1,0,54,0,16967.0,1,10000.0
CA,SOUTHLAND ECONOMIC DEVEL CORP,CA,240,4,0,1,1,0,0,62,0,124000.0,1,124000.0
CA,CDC SMALL BUS. FINAN CORP,CA,240,73,0,19,0,0,0,44,0,648000.0,1,648000.0
CA,BANC OF CALIFORNIA NATL ASSOC,CA,300,4,0,0,1,0,0,31,0,280000.0,1,280000.0
CA,CALIFORNIA UNITED BANK,CA,276,5,0,0,1,0,0,81,0,200000.0,1,200000.0
CA,BANK OF THE WEST,CA,300,140,0,0,1,0,0,0,0,1000000.0,1,1000000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,80,4,0,0,1,1,0,42,0,362126.0,1,150000.0
CA,WELLS FARGO BANK NATL ASSOC,CA,120,2,1,10,1,0,0,72,0,160000.0,1,160000.0
CA,JPMORGAN CHASE BANK NATL ASSOC,IL,48,12,0,6,1,1,0,81,0,83755.0,0,50000.0
CA,STEARNS BK NATL ASSOC,MN,120,6,1,0,1,0,0,72,1,215000.0,1,215000.0
CA,FIRST BANK,CA,120,8,0,0,0,0,0,0,0,155000.0,1,155000.0
CA,PACIFIC WESTERN BANK,CA,120,10,1,0,0,0,1,0,0,100000.0,1,100000.0
CA,CITY NATIONAL BANK,CA,300,48,0,0,0,0,0,31,0,1100000.0,1,1250000.0
CA,"CITIBANK, N.A.",SD,61,85,0,50,1,1,0,52,0,100000.0,0,100000.0
CA,CAPITAL ONE NATL ASSOC,VA,90,1,0,2,1,0,0,31,0,25000.0,1,25000.0
CA,MUFG UNION BANK NATL ASSOC,CA,120,2,1,0,0,0,0,0,0,50000.0,1,50000.0
CA,"RABOBANK, NATIONAL ASSOCIATION",CA,8,1,0,0,2,1,0,52,0,323000.0,0,100000.0
CA,ONEUNITED BANK,MA,120,1,0,0,1,0,0,0,0,150000.0,1,150000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,1,0,0,1,1,0,56,0,6530.0,1,7500.0
CA,MID ST. DEVEL CORP,CA,240,10,0,10,0,0,0,31,0,272000.0,1,272000.0
CA,"CITIBANK, N.A.",SD,84,16,0,5,1,1,0,81,0,150000.0,1,100000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,282,10,0,0,0,0,0,0,0,178000.0,1,178000.0
CA,MUFG UNION BANK NATL ASSOC,CA,55,4,0,2,1,1,0,44,0,50000.0,0,50000.0
CA,BANK OF THE WEST,CA,276,2,0,0,0,0,0,0,0,985000.0,1,985000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,1,1,0,2,1,0,81,0,11064.0,1,5000.0
CA,COMMUNITY W. BANK NATL ASSOC,CA,120,18,0,0,0,0,0,0,0,60000.0,1,60000.0
CA,CALIFORNIA BANK & TRUST,CA,120,65,0,0,0,0,0,0,0,200000.0,1,200000.0
CA,JPMORGAN CHASE BANK NATL ASSOC,IL,84,4,0,0,2,1,0,44,0,74502.0,1,50000.0
CA,WESTAMERICA BANK,CA,288,6,0,0,0,0,0,62,0,140000.0,1,140000.0
CA,CALIFORNIA BANK & TRUST,CA,220,13,0,0,0,0,0,81,0,397000.0,1,397000.0
CA,CENTRAL VALLEY COMMUNITY BANK,CA,60,1,0,0,0,0,1,44,0,50000.0,1,50000.0
CA,"CITIBANK, N.A.",CA,60,5,0,0,1,1,0,44,0,20000.0,1,20000.0
CA,CENTRAL VALLEY COMMUNITY BANK,CA,300,5,0,0,1,0,0,23,0,161500.0,1,175000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,4,40,0,5,1,1,0,62,0,161626.0,0,45000.0
CA,BANK OF THE SIERRA,CA,14,3,1,0,1,1,0,51,0,10000.0,1,10000.0
CA,CALIFORNIA BANK & TRUST,CA,23,24,0,12,1,1,0,23,0,50323.0,0,50000.0
CA,CEN CAL BUSINESS FINANCE GROUP,CA,240,5,1,5,1,0,0,23,0,120000.0,1,121000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,5,1,0,1,1,0,42,0,10000.0,1,10000.0
CA,SUNCREST BANK,CA,120,3,1,0,1,0,0,53,0,90000.0,1,90000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,84,9,0,2,1,1,0,62,0,54822.0,1,20000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,2,0,0,1,1,0,44,0,30000.0,1,18000.0
CA,CALIFORNIA STATEWIDE CERT. DEV,CA,240,2,0,2,1,0,0,62,0,396000.0,1,396000.0
CA,"CITIBANK, N.A.",SD,60,2,0,0,2,1,0,0,0,50000.0,1,50000.0
CA,MONTEREY COUNTY BANK,CA,60,3,0,0,0,0,1,23,0,25000.0,1,25000.0
CA,MUFG UNION BANK NATL ASSOC,CA,84,9,0,0,0,0,1,0,0,50000.0,1,50000.0
CA,MUFG UNION BANK NATL ASSOC,CA,60,1,0,0,0,0,1,56,0,30000.0,1,30000.0
CA,CITY NATIONAL BANK,CA,84,2,1,0,0,0,1,0,1,75000.0,1,75000.0
CA,INNOVATIVE BANK,CA,300,11,0,0,0,0,0,0,0,644000.0,1,644000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,9,0,2,1,1,0,81,0,25000.0,1,25000.0
CA,"SUPERIOR FINANCIAL GROUP, LLC",CA,120,1,0,0,1,0,0,52,0,7500.0,1,7500.0
CA,INNOVATIVE BANK,CA,180,15,0,0,0,0,0,0,0,150000.0,1,150000.0
CA,CALIFORNIA BANK & TRUST,CA,41,6,1,0,1,1,0,23,0,105445.0,0,50000.0
CA,"CAPITAL ACCESS GROUP, INC.",CA,240,3,0,3,1,0,0,62,0,1053000.0,1,1152000.0
CA,BBCN BANK,CA,84,1,0,0,1,0,0,23,0,20000.0,1,20000.0
CA,JPMORGAN CHASE BANK NATL ASSOC,IL,84,6,0,3,2,1,0,54,0,60000.0,1,60000.0
CA,CAPITAL ONE NATL ASSOC,VA,70,9,0,2,1,1,0,54,0,101452.0,0,50000.0
CA,INNOVATIVE BANK,CA,84,4,0,0,0,0,0,62,0,70000.0,1,70000.0
CA,MORTGAGE CAP. DEVEL CORP,CA,240,35,0,10,0,0,0,44,0,1000000.0,1,1000000.0
CA,U.S. BANK NATIONAL ASSOCIATION,OH,300,19,0,0,0,0,0,0,0,684880.0,1,684880.0
CA,U.S. BANK NATIONAL ASSOCIATION,OH,84,1,1,0,1,1,0,44,0,15000.0,1,15000.0
CA,FIRST BANK,CA,277,5,0,0,0,0,0,0,0,300000.0,1,320500.0
CA,UMPQUA BANK,OR,120,6,0,0,1,0,0,81,0,175000.0,1,175000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,280,13,0,0,0,0,0,0,0,462000.0,1,462000.0
CA,CALIFORNIA BANK & TRUST,CA,84,1,0,0,1,1,0,54,0,18356.0,1,17300.0
CA,BANK OF AGRICULTURE & COMMERCE,CA,120,4,1,0,0,0,1,0,1,100000.0,1,100000.0
CA,COMMUNITY BANK OF THE BAY,CA,84,142,0,0,0,0,0,23,0,150000.0,1,150000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,300,8,0,0,0,0,0,0,0,700000.0,1,700000.0
CA,GOVERMNET FUNDING CALBIDCO,CA,111,7,1,0,0,0,0,0,1,118000.0,1,118000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,24,1,0,1,1,0,72,1,13099.0,1,10000.0
CA,BANK OF RIO VISTA,CA,12,17,0,0,0,0,0,0,0,50000.0,1,100000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,84,8,1,0,1,1,0,62,0,98909.0,1,30000.0
CA,U.S. BANK NATIONAL ASSOCIATION,OH,84,4,0,0,1,1,0,81,0,21909.0,1,10000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,3,0,0,1,1,0,44,0,10082.0,1,10000.0
CA,BANK OF AMERICA CALIFORNIA N.A,CA,84,2,0,0,0,1,0,0,0,50000.0,1,50000.0
CA,BANK OF MARIN,CA,120,13,0,0,1,0,0,62,0,100000.0,1,100000.0
CA,BANK OF AMERICA CALIFORNIA N.A,CA,60,1,0,0,0,1,0,0,0,23000.0,1,23000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,81,1,0,0,1,1,0,54,0,37560.0,1,10000.0
CA,FIRST BANK,MO,84,7,1,0,1,0,0,0,0,250000.0,1,250000.0
CA,INNOVATIVE BANK,CA,84,8,1,0,0,0,0,23,0,100000.0,1,100000.0
CA,INNOVATIVE BANK,CA,120,8,0,0,0,0,0,0,1,220000.0,1,220000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,300,5,0,0,0,0,0,54,0,457000.0,1,457000.0
CA,LOANS FROM OLD CLOSED LENDERS,DC,300,3,0,0,0,0,0,0,0,264600.0,1,264600.0
CA,UMPQUA BANK,OR,300,19,0,0,0,0,0,54,0,500000.0,1,500000.0
CA,SAFE-BIDCO,CA,17,3,0,0,1,0,0,44,0,200000.0,0,200000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,84,10,1,1,1,1,0,23,0,25902.0,1,15000.0
CA,BBCN BANK,CA,60,3,0,0,1,0,0,72,0,25000.0,0,25000.0
CA,BANK OF THE WEST,CA,300,10,0,0,0,0,0,44,0,600800.0,1,600800.0
CA,JPMORGAN CHASE BANK NATL ASSOC,IL,60,1,0,1,1,0,0,42,0,50000.0,1,50000.0
CA,U.S. BANK NATIONAL ASSOCIATION,OH,84,1,0,0,0,0,1,0,0,45000.0,1,45000.0
CA,"CITIBANK, N.A.",SD,84,4,0,7,1,1,0,42,0,30000.0,1,30000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,3,10,0,3,1,1,0,23,0,233541.0,0,100000.0
CA,MORTGAGE CAP. DEVEL CORP,CA,240,3,0,0,1,0,0,81,0,517000.0,1,517000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,300,3,0,0,0,0,0,81,0,225000.0,1,225000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,252,3,0,0,0,0,0,62,0,224000.0,1,224000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,120,4,0,0,0,0,0,0,0,371000.0,1,371000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,84,0,1,0,1,1,0,72,0,19899.0,1,10000.0
CA,BBCN BANK,CA,44,2,0,1,1,0,0,62,0,5000.0,0,5000.0
CA,COMMUNITY BANKS OF COLORADO A,CA,96,4,1,0,0,0,0,54,0,127000.0,1,127000.0
CA,GOVERMNET FUNDING CALBIDCO,CA,300,15,0,0,0,0,0,0,1,1000000.0,1,1000000.0
CA,WELLS FARGO BANK NATL ASSOC,CA,120,22,0,0,0,0,0,0,0,450000.0,1,450000.0
CA,U.S. BANK NATIONAL ASSOCIATION,OH,70,2,0,1,1,1,0,54,0,50000.0,0,50000.0
CA,JPMORGAN CHASE BANK NATL ASSOC,IL,84,1,0,3,2,1,0,54,0,74281.0,1,30000.0
CA,BANK OF AMERICA NATL ASSOC,NC,28,4,0,0,2,1,0,23,0,37399.0,0,26200.0
CA,WESTAMERICA BANK,CA,276,3,0,0,0,0,0,54,0,150000.0,1,150000.0
CA,WELLS FARGO BANK NATL ASSOC,CA,120,10,1,0,0,0,1,0,0,100000.0,1,100000.0
CA,BANK OF STOCKTON,CA,84,5,0,0,0,0,0,0,0,350000.0,1,350000.0
CA,BANK OF AMERICA CALIFORNIA N.A,CA,84,1,0,0,1,0,0,44,0,70000.0,1,70000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,2,0,0,1,1,0,54,0,78500.0,1,30000.0
CA,BANK OF THE WEST,CA,300,3,0,0,0,0,0,81,0,155600.0,1,155600.0
CA,WESTAMERICA BANK,CA,216,1,0,0,0,0,0,0,0,135000.0,1,135000.0
CA,WESTAMERICA BANK,CA,84,22,0,0,0,0,1,0,0,100000.0,1,100000.0
CA,UMPQUA BANK,CA,300,4,1,0,0,0,0,0,0,136500.0,1,136500.0
CA,UMPQUA BANK,CA,65,13,0,0,0,1,0,44,0,219000.0,1,150000.0
CA,NORTH VALLEY BANK,CA,100,12,0,0,0,0,0,0,0,40000.0,1,40000.0
CA,NORTH VALLEY BANK,CA,300,5,0,0,0,0,0,62,0,225000.0,1,225000.0
CA,SAFE CU,CA,61,10,0,0,1,1,0,23,0,69431.0,0,35000.0
CA,JPMORGAN CHASE BANK NATL ASSOC,IL,84,7,0,2,1,0,0,48,0,65700.0,1,65700.0
CA,WELLS FARGO BANK NATL ASSOC,SD,120,6,1,0,0,0,0,0,0,93000.0,1,93000.0
CA,BANK OF THE WEST,CA,300,8,0,0,0,0,0,0,0,437750.0,1,437750.0
CA,AMADOR ECONOMIC DEVEL CORP,CA,120,25,1,25,0,0,0,0,0,327000.0,1,327000.0
CA,AMERICAN RIVER BANK,CA,306,9,0,0,0,0,0,0,0,420000.0,1,420000.0
CA,SBA - EDF ENFORCEMENT ACTION,CO,300,70,0,0,0,0,0,0,0,500000.0,1,500000.0
CA,GREATER SACRAMENTO CERT. DEVEL,CA,240,4,0,10,1,0,0,31,0,508000.0,1,508000.0
CA,BANK OF THE WEST,CA,84,5,0,0,0,0,1,0,0,27500.0,1,27500.0
CA,BANK OF AMERICA NATL ASSOC,NC,16,4,0,4,1,1,0,54,0,52852.0,0,40000.0
CA,WELLS FARGO BANK NATL ASSOC,CA,300,1,0,0,0,0,0,23,0,60000.0,1,60000.0
CA,SBA - EDF ENFORCEMENT ACTION,CO,240,48,0,6,0,0,0,54,0,175000.0,1,175000.0
CA,BANK OF AMERICA NATL ASSOC,NC,60,3,0,0,1,0,0,56,0,10000.0,1,10000.0
CA,BANK OF AMERICA NATL ASSOC,NC,84,2,1,0,1,1,0,23,0,5000.0,1,5000.0
CA,SBA - EDF ENFORCEMENT ACTION,CO,240,13,0,8,0,0,0,42,0,254000.0,1,274000.0
CA,CALIFORNIA BANK & TRUST,CA,84,6,0,0,1,0,0,81,0,100000.0,1,100000.0
CA,SBA - EDF ENFORCEMENT ACTION,CO,240,60,0,70,1,0,0,23,0,242000.0,1,242000.0
CA,U.S. BANK NATIONAL ASSOCIATION,OH,180,1,0,0,0,0,0,54,0,85000.0,1,85000.0
CA,COMMUNITY BANKS OF COLORADO A,CA,27,4,0,0,0,0,0,44,0,166300.0,1,166300.0
CA,WELLS FARGO BANK NATL ASSOC,SD,120,9,0,0,0,0,0,0,0,175000.0,1,175000.0
CA,LOANS FROM OLD CLOSED LENDERS,DC,120,8,0,0,0,0,0,81,1,180000.0,1,180000.0
CA,U.S. BANK NATIONAL ASSOCIATION,OH,120,2,1,0,0,0,0,54,0,48000.0,1,48000.0
CA,WELLS FARGO BANK NATL ASSOC,CA,84,3,0,0,1,0,0,62,0,72000.0,1,72000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,276,6,0,0,0,0,0,0,0,675000.0,1,675000.0
CA,SBA - EDF ENFORCEMENT ACTION,CO,240,35,0,6,0,0,0,54,0,593000.0,1,612000.0
CA,SBA - EDF ENFORCEMENT ACTION,CO,240,2,0,2,0,0,0,54,0,135000.0,1,135000.0
CA,WELLS FARGO BANK NATL ASSOC,SD,15,30,0,2,1,1,0,31,0,138582.0,0,75000.0
CA,JPMORGAN CHASE BANK NATL ASSOC,IL,84,5,0,1,1,1,0,54,0,133759.0,1,50000.0
CA,WESTAMERICA BANK,CA,300,27,0,0,0,0,0,56,0,317100.0,1,317100.0
CA,MANUFACTURERS & TRADERS TR CO,MD,300,5,0,0,0,0,0,44,0,221250.0,1,221250.0
CA,WESTAMERICA BANK,CA,84,3,0,0,0,0,1,44,0,90000.0,1,90000.0
CA,UMPQUA BANK,OR,58,1,1,3,1,0,0,11,0,25000.0,0,25000.0
CA,U.S. BANK NATIONAL ASSOCIATION,OH,84,1,0,0,1,1,0,53,0,61401.0,1,50000.0
CA,U.S. BANK NATIONAL ASSOCIATION,OH,24,2,0,0,1,1,0,44,0,26398.0,0,10000.0
CA,BANK OF THE WEST,CA,84,3,1,0,0,0,0,0,0,50000.0,1,50000.0
CA,PLUMAS BANK,CA,108,8,0,0,2,0,0,44,0,689300.0,1,689300.0
CA,COMM. SERVICES OF PERRY INC,IA,60,5,1,0,0,0,0,81,0,210000.0,1,210000.0
CA,SUPERIOR CALIFORNIA ECONOMIC D,CA,240,16,0,0,1,0,0,31,0,365000.0,1,365000.0
CA,U.S. BANK NATIONAL ASSOCIATION,OH,84,2,0,0,2,1,0,23,0,25018.0,1,25000.0
CA,GE CAP. SMALL BUS. FINAN CORP,TX,72,30,0,0,2,0,0,42,0,550000.0,1,550000.0
CA,BANK OF AMERICA NATL ASSOC,CA,264,20,0,0,0,0,0,23,0,500000.0,1,500000.0
HI,BANK OF HAWAII,HI,84,10,0,0,0,0,0,0,0,75000.0,0,75000.0
HI,HEDCO LOCAL DEVEL CORP,HI,240,12,0,3,0,0,0,0,0,302000.0,1,302000.0
HI,FIRST HAWAIIAN BANK,HI,60,1,1,0,0,0,1,0,0,46000.0,1,46000.0
HI,"AMERICAN SAVINGS BANK, FSB",HI,24,1,1,4,1,0,0,44,0,15000.0,1,15000.0
